tconst	titleType	genres	runtimeMinutes	startYear	averageRating	numVotes	movie_facebook_likes	cast_total_facebook_likes	num_user_for_reviews	gross	num_critic_for_reviews	budget	actor_1_facebook_likes	actor_2_facebook_likes
tt0298482	movie	Comedy,Fantasy	90	2003	6.2	5940	688	1298	50		38		686	246
tt3155604	movie	Adventure,Drama,Romance	120	2013	7.3	5160	282	183	3		8	4000000	114	45
tt0068156	movie	Drama,Family,History	141	1972	7.6	9412	0	1541	129		34	4000000	713	649
tt1844203	movie	Action,Drama,Mystery	93	2012	5.2	2707	657	242	20	4063	36	4000000	223	11
tt0020960	movie	Drama,War	127	1930	7.3	5351	279	457	53		35	3950000	431	12
tt0491109	movie	Comedy,Drama,Romance	103	2007	6.4	3265	296	1585	19		6	4000000	650	536
tt3533916	movie	Horror	93	2016	4.8	7687	0	2651	29		39	4000000	763	637
tt1316536	movie	Crime,Drama,Horror	84	2009	6.6	40113	0	644	104		182		399	129
tt1854582	movie	Horror	81	2012	4.2	2092	531	609	21		14	4000000	166	134
tt2414822	movie	Adventure,Biography,Drama	94	2014	4.7	1161	365	1150	15		3	4000000	544	476
tt0060665	movie	Biography,Drama,History	120	1966	7.7	33898	2000	1238	167		62	2000000	559	269
tt0074958	movie	Drama	121	1976	8.1	155297	17000	5987	317		161	3800000	3000	977
tt0031381	movie	Drama,History,Romance	238	1939	8.1	307308	16000	1862	706	198655278	157	3977000	503	384
tt2403393	movie	Biography,Drama,Music	104	2014	6.2	1898	0	1281	10	143653	31	4000000	507	236
tt0059418	movie	Adventure,War,Western	123	1965	6.7	7879	251	2888	67	14873	53	3800000	773	575
tt0042200	movie	Biography,Comedy,Musical	107	1950	6.9	4769	456	731	90	8000000	21	3768785	277	244
tt1341167	movie	Comedy,Crime,Drama	97	2010	7.3	76478	17000	1269	148	304137	246		414	365
tt0373747	movie	Drama	115	2005	7.3	3198	385	222	35		42	8000000	119	69
tt1303828	movie	Comedy,Crime,Drama	101	2009	6.8	36509	0	2658	90	37606	78	3500000	963	654
tt0040694	movie	Adventure,Comedy,Musical	102	1948	6.9	4854	359	282	54	2956000	41	3700000	89	78
tt0808285	movie	Comedy,Drama	99	2009	6.9	4653	0	298	14	19959	61	3800000	117	64
tt0464049	movie	Comedy,Drama,Romance	109	2006	6.8	20846	0	5977	172	2706659	112	2000000	3000	796
tt0064665	movie	Drama	113	1969	7.8	108498	0	465	334		88	3600000	183	89
tt0119164	movie	Comedy,Drama	91	1997	7.2	104516	0	2323	174	45857453	122	3500000	1000	891
tt0080339	movie	Comedy	88	1980	7.7	230582	16000	2726	427	83400000	134	3500000	628	575
tt4340720	movie	Action,Thriller	88	2015	3.5	1503	358	2886	14		11	5000000	2000	872
tt0113118	movie	Comedy,Drama	91	1995	7.3	109152	8000	3455	157	27900000	20	3500000	826	723
tt0107554	movie	Crime,Drama,Thriller	97	1993	7.5	56746	0	3036	96	27900000	28	3500000	851	582
tt0092796	movie	Fantasy,Horror	92	1987	6.1	24835	1000	3617	118	14000000	95	3500000	3000	273
tt0065446	movie	Comedy,Drama,Romance	121	1970	7.3	9374	357	1970	62		31	3716946	575	372
tt0061809	movie	Biography,Crime,Drama	134	1967	7.9	26128	0	970	128		79	3500000	255	220
tt0053131	movie	Drama	149	1959	7.6	10389	930	646	83		25	3500000	157	139
tt0060490	movie	Crime,Drama,Mystery	121	1966	6.9	9191	470	2402	74		22	3500000	606	481
tt0068611	movie	Thriller	116	1972	7.4	44615	0	771	199		110	2000000	195	146
tt4263482	movie	Drama,Horror,Mystery	92	2015	6.9	234443	43000	1122	452	25138292	425	3500000	648	191
tt0131436	movie	Comedy	93	1998	4.1	2260	280	987	38	10305534	19	3500000	625	118
tt0117628	movie	Comedy,Drama,Romance	96	1996	6.0	17298	453	995	98	9449219	43	3500000	385	356
tt0120684	movie	Biography,Drama	105	1998	7.4	30624	0	4238	229	6390032	127	3500000	3000	258
tt1305806	movie	Drama,Mystery,Romance	129	2009	8.2	204687	33000	1044	231	20167424	262	2000000	827	88
tt1015474	movie	Horror,Thriller	94	2008	4.7	6453	804	836	52		33		430	209
tt0092991	movie	Comedy,Horror	84	1987	7.7	158208	0	1347	537	5923044	252	3600000	634	328
tt0258038	movie	Action,Adventure,Comedy	81	2001	5.3	14234	0	2238	131	3293258	31	3000000	560	555
tt0175996	movie	Drama,History	105	1998	6.7	1160	140	222	494	886410	39	3500000	174	16
tt1740707	movie	Drama,Fantasy,Horror	103	2010	7.0	72774	38000	44	199	252652	337	19900000	29	4
tt0480251	movie	Comedy,Romance	104	2006	6.5	2350	360	3574	24	220234	30	3500000	827	729
tt0380817	movie	Comedy,Drama	98	2005	6.3	8449	414	20009	53	101228	50	3500000	11000	8000
tt0367631	movie	Action,Comedy,Romance	91	2004	5.4	15694	1000	6380	135	96793	50	3500000	4000	756
tt1074191	movie	Crime,Drama,Mystery	98	2008	5.9	2318	127	668	11		15	3500000	368	168
tt1002561	movie	Drama,Mystery,Thriller	96	2009	4.9	1199	211	2307	12		4	3500000	708	574
tt2379386	movie	Action,Adventure,Fantasy	86	2014	3.1	2182	721	854	10		17	3500000	603	145
tt0076141	movie	Comedy,Mystery,Thriller	94	1977	6.7	21651	0	2861	102		55	3400000	1000	628
tt0428803	movie	Documentary,Family	80	2005	7.5	57585	0	11218	331	77413017	169	8000000	11000	108
tt1615147	movie	Drama,Thriller	107	2011	7.1	124721	21000	22834	225	5354039	290	3500000	18000	2000
tt1753460	movie	Drama,Romance	99	2011	6.2	1853	224	320	13		10		141	69
tt1024715	movie	Comedy,Drama	92	2008	6.4	32403	0	3608	72	2926565	159	3000000	1000	585
tt2582802	movie	Drama,Music	106	2014	8.5	792913	129000	26495	731	13092000	535	3300000	24000	970
tt0317248	movie	Crime,Drama	130	2002	8.6	735094	28000	1211	749	7563397	214	3300000	1000	69
tt0188674	movie	Comedy,Music	99	1999	7.1	24611	0	1430	160	104257	47	2200000	798	472
tt1850418	movie	Biography,Drama,Fantasy	102	2012	6.6	3020	0	1011	13		17	3400000	632	144
tt0783238	movie	Crime,Drama,Mystery	85	2006	6.6	15186	799	11860	73	17311	85		11000	505
tt2106476	movie	Drama	115	2012	8.3	314693	60000	216	249	610968	349	3800000	74	69
tt0085334	movie	Comedy,Family	93	1983	7.9	145712	18000	2076	458		109	4000000	662	577
tt0482463	movie	Drama,Romance	91	2006	7.1	10650	0	2747	174	8108247	60	3300000	625	464
tt0083739	movie	Action,Crime,Drama	98	1982	6.6	11301	934	1105	75		101	4300000	595	251
tt2796678	movie	Comedy,Romance	97	2014	4.6	1094	0	3717	3		1	3300000	756	521
tt1068646	movie	Drama	128	2008	7.5	35086	0	17	86	3766595	212		15	2
tt0063522	movie	Drama,Horror	137	1968	8.0	208474	13000	2997	447		215	2300000	917	563
tt0056217	movie	Drama,Western	123	1962	8.1	74165	0	2693	214		107	3200000	756	423
tt1185836	movie	Comedy,Drama,Romance	99	2009	7.2	34367	0	1936	70	2277396	122		828	390
tt0390221	movie	Crime,Drama	101	2004	7.4	34888	0	308	172	6517198	155	3000000	280	11
tt1532503	movie	Comedy,Drama,Romance	105	2010	7.2	91100	15000	2016	142	5776314	261	3200000	1000	394
tt0426459	movie	Action,Comedy,Horror	95	2005	6.3	31334	0	170118	252		130	3200000	164000	2000
tt0077975	movie	Comedy	109	1978	7.5	118654	0	3468	257	141600000	94	3000000	1000	783
tt0058150	movie	Action,Adventure,Thriller	110	1964	7.7	185391	0	1198	418	51100000	164	3000000	387	202
tt2099556	movie	Horror,Mystery,Sci-Fi	108	2012	5.7	13310	0	1962	47		188	3200000	691	480
tt0038650	movie	Comedy,Drama,Family	130	1946	8.6	440240	41000	1844	706		206	3180000	488	275
tt0117951	movie	Drama	93	1996	8.1	667888	21000	3559	514	16501785	134	3500000	2000	887
tt0236388	movie	Comedy,Documentary	115	2000	6.8	5757	290	1964	83	38168022	53	3000000	1000	436
tt1536044	movie	Horror,Mystery	91	2010	5.7	102684	14000	1081	359	84749884	264	3000000	438	332
tt0166396	movie	Comedy	91	1998	7.4	26258	0	1965	213	24788807	94	3000000	773	588
tt0310793	movie	Crime,Documentary,Drama	120	2002	7.9	143252	4000	1779	888	21244913	215	4000000	909	504
tt3125472	movie	Drama,Romance	109	2014	7.2	6002	0	900	20	377420	85		878	10
tt0089686	movie	Horror	87	1985	5.5	67509	0	1472	327	30000000	138	2200000	426	359
tt0091867	movie	Drama,Romance	117	1985	7.3	42777	0	1665	94	20966644	55	3000000	687	443
tt2184339	movie	Horror,Sci-Fi,Thriller	85	2013	5.8	217396	31000	3708	578	64423650	361	3000000	942	810
tt1922777	movie	Horror,Mystery,Thriller	110	2012	6.8	240492	58000	2239	524	48056940	411	3000000	1000	419
tt0327036	movie	Comedy,Documentary	113	2002	5.4	1721	63	159	35	19184015	24	3000000	71	65
tt0051459	movie	Drama	108	1958	8.0	48339	0	649	141		70	3000000	253	197
tt0065462	movie	Action,Adventure,Sci-Fi	95	1970	6.1	45991	0	1186	150		78	3000000	220	162
tt0118570	movie	Comedy,Drama,Family	98	1997	5.3	17622	902	4277	34	24629916	35	3000000	2000	970
tt0235679	movie	Action,Adventure,Animation	93	2000	5.9	13877	38	373	55		39	16000000	88	82
tt0091080	movie	Horror,Thriller	86	1986	6.0	43501	0	1862	307	19472057	158	3000000	956	316
tt0050212	movie	Adventure,Drama,War	161	1957	8.1	215213	0	1035	273	27200000	122	3000000	682	119
tt0100666	movie	Adventure,Comedy,Sci-Fi	100	1990	5.4	3530	710	1441	54	15369573	16	3000000	610	232
tt0074512	movie	Comedy,Crime,Drama	120	1976	6.8	22558	609	2811	111		67	4490375	897	844
tt0053604	movie	Comedy,Drama,Romance	125	1960	8.3	176209	0	1328	241		183	3000000	516	417
tt0107254	movie	Fantasy,Horror,Thriller	87	1993	4.2	31582	949	2899	317	15935068	112	2500000	935	805
tt0061107	movie	Drama,Romance,Thriller	128	1966	6.6	26630	933	70	137		64	6000000	18	16
tt0425598	movie	Comedy,Documentary,Music	103	2005	7.2	9242	635	2165	72	11694528	114	3000000	989	744
tt3205376	movie	Action,Adventure,Drama	84	2015	6.9	44957	0	14696	88	229094	246		13000	884
tt0089444	movie	Comedy,Drama,Music	97	1985	6.5	3179	889	1163	16		7	3000000	685	178
tt1097013	movie	Action,Comedy,Crime	84	2009	5.8	10579	545	4815	20	10017041	49	3000000	1000	927
tt0053793	movie	Drama	146	1960	7.8	11343	808	1444	81		42	3000000	556	422
tt0055031	movie	Drama,War	179	1961	8.2	75320	0	3847	176		73	3000000	877	862
tt0160298	movie	Comedy	94	1999	5.3	1323	143	1936	8	9016377	16		927	209
tt0040724	movie	Drama,Western	133	1948	7.8	30556	0	2269	162		91	3000000	862	376
tt0490196	movie	Comedy	99	2006	3.3	9033	837	2321	101	7059537	37	3000000	939	407
tt2209418	movie	Drama,Romance	109	2013	7.9	152359	62000	328	270	8114507	405	3000000	140	63
tt0094118	movie	Comedy,Fantasy	95	1987	3.4	12570	491	1389	65	7888703	29	3000000	641	168
tt0095863	movie	Action,Fantasy,Horror	97	1988	6.5	14845	812	1395	100	7282851	81	3000000	674	174
tt0296166	movie	Comedy,Drama	90	2002	6.9	7449	595	2510	109	5844929	75	3000000	953	625
tt0240200	movie	Drama	117	2005	7.7	14775	0	1394	147	3222857	91		1000	329
tt0166175	movie	Comedy,Drama	96	1999	6.9	19130	1000	1616	161	4170647	82	1900000	883	183
tt0174336	movie	Comedy,Romance	82	2000	4.5	4149	131	858	81	4142507	48	3000000	472	324
tt0116743	movie	Crime,Drama,History	117	1996	6.1	10530	0	1292	92	4109095	33	3000000	729	257
tt0878835	movie	Comedy,Drama	87	2010	6.6	11287	0	3692	53	4033268	133		1000	864
tt0067992	movie	Family,Fantasy,Musical	100	1971	7.8	194264	0	1011	349		104	3000000	240	177
tt0108517	movie	Action,Fantasy,Horror	98	1993	5.4	6058	217	1806	49	3902679	22	3000000	687	233
tt0118541	movie	Adventure,Comedy,Crime	95	1997	5.4	10361	417	1363	49	3559990	30	3000000	578	341
tt0077405	movie	Drama,Romance	94	1978	7.8	56827	0	1618	181		112	3000000	820	350
tt0268690	movie	Drama	104	2001	7.0	11003	430	12250	115	3287435	79	4500000	11000	813
tt0155776	movie	Comedy,Crime,Thriller	87	1999	5.7	25926	0	9555	183	3071947	49	3500000	3000	2000
tt0115632	movie	Biography,Drama	107	1996	6.9	20535	0	11459	78	2961991	42	3300000	10000	721
tt2347569	movie	Comedy,Drama,Romance	86	2012	7.5	80943	11000	2260	139	4063238	345		962	481
tt0468565	movie	Crime,Drama	95	2005	7.2	28422	0	278	177	2912363	152	3000000	113	64
tt0147612	movie	Comedy,Drama	134	1998	7.7	69268	0	36859	499	3000000	148	3000000	22000	11000
tt3099498	movie	Comedy,Horror	102	2014	5.3	51001	20000	43810	261	1821983	254	3000000	40000	3000
tt0364569	movie	Action,Drama,Mystery	120	2003	8.4	555376	43000	852	809	2181290	305	3000000	717	78
tt1462054	movie	Drama,Family	110	2010	6.3	4946	0	1567	65	2848578	19	3500000	439	399
tt1640459	movie	Action,Comedy,Horror	86	2011	6.1	45740	37000	1249	230	703002	272	3000000	694	324
tt3367294	movie	Action,Comedy,Crime	101	2016	4.8	1023	174	1335	8	3105269	5	3000000	574	327
tt0116361	movie	Crime,Drama,Thriller	102	1996	6.8	27957	0	1663	196		65	3000000	904	281
tt0785025	movie	Drama,Family,Western	87	2006	7.0	1883	76	2715	18	252726	5	3000000	702	366
tt1232776	movie	Drama	123	2009	7.3	61596	0	13636	112	373060	248		13000	260
tt1667307	movie	Comedy,Drama,Romance	99	2011	5.7	9525	0	2452	54	1007535	152		962	476
tt1920849	movie	Comedy,Romance	87	2012	5.3	46759	0	8353	129	418268	156	3000000	4000	3000
tt1855401	movie	Comedy	93	2012	5.4	9988	0	1467	71	200803	82	3000000	536	317
tt0420206	movie	Comedy,Drama,Romance	98	2004	7.2	13864	442	362	56	95016	40	2700000	289	38
tt1148200	movie	Horror	88	2010	4.1	5370	0	1495	48	143000	63	5000000	487	298
tt0162236	movie	Comedy,Drama	97	1999	6.7	1520	117	1030	25	39852	20	3000000	599	325
tt1535616	movie	Drama,Horror,Sci-Fi	112	2011	5.8	36590	0	4920	226	22000	174	3000000	2000	683
tt1346961	movie	Drama,Horror,Romance	88	2009	6.1	2943	580	975	31	128937	90		767	122
tt1841642	movie	Horror,Mystery,Thriller	83	2015	5.3	14883	0	4756	39		58	3000000	798	634
tt0385890	movie	Comedy	80	2005	3.2	1396	48	313	24		14	3000000	231	27
tt1151410	movie	Drama,Romance	96	2009	5.8	3729	448	1929	14	5005	21	3000000	433	396
tt1922679	movie	Action,Drama,Thriller	85	2013	5.4	1760	433	844	9		9	3000000	652	124
tt2398249	movie	Comedy,Romance	83	2014	5.6	22629	0	7191	85		98		3000	1000
tt2417650	movie	Comedy	80	2013	2.5	3749	2000	845	13		29	3000000	319	302
tt0062138	movie	Crime,Drama,Thriller	92	1967	7.3	20569	3000	2715	128		87	3000000	756	754
tt2229377	movie	Thriller	88	2013	5.2	1070	406	4469	9		17	800000	2000	715
tt1327601	movie	Drama,Horror,Mystery	95	2014	4.6	1481	395	3024	15		7	3000000	1000	747
tt1085382	movie	Action,Adventure,Crime	94	2009	6.0	1116	229	1989	14		11	3000000	854	602
tt0482461	movie	Comedy,Drama,Romance	95	2010	5.8	4240	480	3648	20		34		2000	536
tt0140888	movie	Drama	110	1998	8.0	38892	0	167	257	5595428	71	2900000	119	14
tt0055312	movie	Comedy,Drama	136	1961	7.2	6922	612	2167	40		21	2900000	931	416
tt3511596	movie	Action,Crime,Thriller	80	2015	5.1	5060	968	1517	31		28	3000000	640	277
tt0439478	movie	Comedy,Romance	105	2005	6.4	1036	88	1231	27	3123749	35	1500000	267	225
tt2837336	movie	Drama,Horror,Mystery	90	2014	4.3	3756	421	423	15		30	3000000	216	158
tt1152822	movie	Documentary	93	2010	6.4	7450	0	2305	23	100675	73	3000000	875	412
tt0338095	movie	Horror	91	2003	6.8	71043	0	923	539	3645438	251	2200000	447	236
tt1509803	movie	Comedy,Drama,Romance	90	2010	6.1	4886	0	362	32		57		130	96
tt3551400	movie	Action,Horror,Sci-Fi	89	2015	4.0	2122	369	964	17		14	3000000	679	234
tt0410097	movie	Crime,Drama,Music	116	2005	7.3	40195	0	727	206	22201636	159	8000000	275	247
tt0053291	movie	Comedy,Music,Romance	121	1959	8.2	259672	10000	527	350	25000000	181	2883848	105	103
tt0095179	movie	Horror,Thriller	88	1988	5.3	36161	0	1855	270	19170001	110	2800000	935	448
tt0032138	movie	Adventure,Family,Fantasy	102	1939	8.0	385387	14000	2509	533	22202612	213	2800000	695	421
tt0072431	movie	Comedy	106	1974	8.0	154330	14000	2703	315	86300000	129	2800000	1000	595
tt0848557	movie	Fantasy,Horror,Sci-Fi	95	2007	5.6	47215	0	1797	332	952620	280	2000000	569	529
tt0456144	movie	Comedy,Drama,Romance	144	2006	8.1	46017	349	1761	106		15	120000000	464	426
tt0120402	movie	Drama	113	1997	7.0	7111	381	787	57	9054736	61	2700000	402	222
tt0078872	movie	Adventure,Family,Sport	118	1979	7.4	12623	0	681	90		33	2700000	481	81
tt4080386	movie	Comedy,Fantasy,Horror	141	2015	6.4	1534	50	434	8		1	3000000	258	85
tt1095423	movie	Action,Adventure,Animation	90	2008	5.7	2862	77	197	6		2		122	33
tt0057007	movie	Adventure,Comedy,Romance	109	1963	6.9	8740	573	1949	65		27	2686585	756	370
tt0116729	movie	Comedy,Drama	103	1996	7.0	1924	121	25	5		19	2650000	20	3
tt0035959	movie	Drama,Fantasy,Romance	120	1943	7.0	2559	116	2555	27		9	2627000	760	675
tt0071230	movie	Comedy,Western	93	1974	7.7	134987	12000	4701	363	119500000	121	2600000	1000	1000
tt0087298	movie	Horror,Thriller	91	1984	6.0	50419	0	467	326	32600000	166	1800000	158	84
tt2718492	movie	Drama	82	2013	7.4	56660	17000	205	123	3826455	269		88	64
tt0093512	movie	Drama,Romance	140	1987	7.7	18830	963	1269	69	3130592	29	2600000	443	249
tt0453453	movie	Comedy,Sport	86	2006	5.9	7999	323	2753	53	475000	20	2800000	833	549
tt0389326	movie	Documentary,History,Sport	105	2004	7.9	4495	0	179	37	2276368	74		52	52
tt0480669	movie	Mystery,Sci-Fi,Thriller	92	2007	7.2	62555	0	239	124	38108	173	2600000	123	76
tt0851515	movie	Action,Adventure,Comedy	99	2009	7.3	2279	30	19	4		5	15000000	11	4
tt0857295	movie	Horror,Thriller	100	2007	5.2	6099	254	1082	47		66	2600000	331	272
tt0045152	movie	Comedy,Musical,Romance	103	1952	8.3	234320	0	2510	568		169	2540800	804	786
tt2243537	movie	Comedy,Fantasy,Horror	86	2013	5.1	46119	0	3421	107	40041683	129	2500000	713	584
tt2247692	movie	Documentary,Fantasy	87	2012	5.0	10680	0	1111	199	33349949	30	2500000	871	118
tt0117887	movie	Comedy,Drama,Music	108	1996	6.9	67461	0	28713	212	25809813	75	26000000	15000	9000
tt0085636	movie	Horror,Mystery,Sci-Fi	98	1982	5.0	50915	0	684	532	14400000	162	2500000	381	128
tt0067065	movie	Action,Sci-Fi	98	1971	6.3	34552	819	2373	92		74	2500000	595	521
tt0057163	movie	Drama,Western	112	1963	7.8	21350	1000	1141	120		65	2500000	617	189
tt2609912	movie	Comedy,Documentary	75	2013	6.8	8959	0	1385	30	32230907	26	2500000	1000	309
tt0102494	movie	Drama	104	1991	7.0	54940	0	19923	153	6401336	63	2500000	18000	595
tt0333766	movie	Comedy,Drama,Romance	102	2004	7.4	213933	0	1655	978	26781723	205	2500000	625	379
tt0112471	movie	Drama,Romance	101	1995	8.1	294746	22000	36	395	5400000	121	2500000	15	12
tt0380732	movie	Action,Drama,Horror	97	2003	6.5	1209	39	79	5		9	3200000	50	16
tt0186253	movie	Drama	107	1999	6.9	7146	500	2125	87	1282084	74	2500000	745	631
tt0384504	movie	Comedy,Drama,Romance	91	2004	7.4	11340	774	1396	84	1186323	54		643	265
tt0940585	movie	Drama	102	2007	6.6	3137	430	150	29	1094998	80		56	41
tt1990314	movie	Comedy,Crime,Drama	89	2012	7.1	63599	13000	1980	84	3325638	252	2500000	902	291
tt0314412	movie	Drama,Romance	106	2003	7.5	24830	0	2972	134	395592	72	2000000	900	648
tt1714206	movie	Comedy,Drama,Romance	95	2013	7.1	150440	10000	10040	178	6851969	220	2500000	8000	1000
tt0815241	movie	Comedy,Documentary,War	101	2008	7.6	58847	24000	338	345	12995673	197	2500000	334	4
tt1484522	movie	Documentary	80	2010	7.0	1246	0	210	30	99851	28	2500000	191	12
tt1049405	movie	Comedy,Drama,Family	106	2007	6.2	6057	0	1739	26	115504	22	14000000	611	397
tt0187696	movie	Horror,Thriller	103	2000	6.0	12985	560	163	110	5725	62	8400000	127	10
tt0804529	movie	Drama,Romance,Sci-Fi	90	2008	6.0	6478	0	862	40	75727	47	2500000	426	399
tt1512235	movie	Action,Comedy,Drama	96	2010	6.7	78859	19000	4590	203	322157	238	2500000	2000	973
tt1663628	movie	Comedy,Drama,Family	89	2010	5.5	1704	190	2579	7		2	2500000	794	607
tt3300572	movie	Action,Adventure,Comedy	87	2015	5.1	4956	0	3157	23		95	2500000	968	625
tt3333870	movie	Comedy,Horror,Mystery	94	2016	4.9	3292	89	2406	2		10	3500000	1000	677
tt0116404	movie	Adventure,Drama,History	120	1996	6.8	5610	352	5963	35	5731103	28	2400000	1000	748
tt0486028	movie	Horror,Mystery,Thriller	101	2006	5.0	4529	250	2306	90	978908	25	2400000	973	872
tt0387808	movie	Adventure,Comedy,Sci-Fi	84	2006	6.6	157276	79000	1490	434	438653	121		586	497
tt2945796	movie	Crime,Drama	110	2015	5.0	2153	0	881	26		10	2500000	490	159
tt0480025	movie	Crime,Drama	101	2006	7.7	120485	11000	3282	192	327919	172	1500000	1000	788
tt2040578	movie	Comedy,Horror,Sci-Fi	101	2012	3.1	3483	0	3132	82		20	2500000	844	722
tt0036628	movie	Comedy,Musical	101	1944	6.5	1640	144	1627	28		8	2361000	675	659
tt1307926	movie	Drama,Musical	105	2011	3.8	1189	566	1668	10	178739	8	2450000	847	618
tt0044030	movie	Drama,Family,Musical	108	1951	6.9	4908	438	2329	46		14	2295429	960	715
tt1666335	movie	Drama,Thriller	108	2014	5.9	8479	0	4385	28		48		2000	1000
tt0092695	movie	Adventure,Animation,Family	90	1987	7.3	25293	0	12359	62		17	2300000	11000	516
tt0032455	movie	Animation,Family,Fantasy	125	1940	7.7	93764	3000	16	230	76400000	99	2280000	16	0
tt0083972	movie	Horror,Thriller	95	1982	5.7	52087	0	174	372	36200000	235	4000000	72	31
tt0089173	movie	Horror,Mystery,Thriller	92	1985	4.8	37510	1000	170	342	21300000	160	2200000	42	27
tt0810928	movie	Drama	117	2007	5.6	1890	285	2161	29	379643	18	2200000	861	425
tt4056738	movie	Drama	120	2015	6.2	7676	13000	6752	63	12985267	11	2300000	2000	848
tt1086841	movie	Thriller	84	2008	4.3	1348	77	1651	9		11	2200000	676	399
tt0038213	movie	Drama	119	1945	7.4	2048	68	1490	29		7	2160000	509	284
tt3032282	movie	Drama,Thriller	90	2014	4.8	3067	452	3799	4		5		1000	800
tt0816539	movie	Action,Comedy,Horror	85	2007	5.9	6352	870	558	46		95	2500000	371	52
tt0036868	movie	Drama,Romance,War	170	1946	8.1	62113	0	1941	235	23650000	97	2100000	749	208
tt0242193	movie	Biography,Crime,Drama	108	2001	6.9	37603	0	3293	336	510092	76		730	648
tt0279064	movie	Comedy,Drama	89	2001	7.5	14871	0	155	95	313436	67	15500000	117	21
tt1038988	movie	Horror,Mystery,Thriller	78	2007	7.4	175157	15000	145	374		252	1500000	120	9
tt3561236	movie	Horror,Sci-Fi,Thriller	77	2015	4.9	2965	275	2044	21		33		846	366
tt2215673	movie	Action,Adventure,Drama	81	2015	4.9	2537	380	1020	17		19	2100000	412	308
tt0057076	movie	Action,Adventure,Thriller	115	1963	7.4	130408	0	1456	358	24800000	167	2000000	559	201
tt0098503	movie	Action,Comedy,Horror	102	1989	5.1	6530	321	99	40	792966	49	2300000	40	30
tt0070707	movie	Comedy,Sci-Fi	89	1973	7.2	42608	0	11192	128		66	2000000	11000	66
tt3235888	movie	Horror,Mystery,Thriller	100	2014	6.8	229691	45000	1062	631	14673301	533	2000000	314	189
tt0068555	movie	Comedy	88	1972	6.8	39489	0	12034	78		50	2000000	11000	300
tt0056592	movie	Crime,Drama	129	1962	8.2	309223	15000	3833	471		127	2000000	3000	226
tt0082694	movie	Action,Adventure,Sci-Fi	96	1981	7.6	175996	0	1396	294	9003011	177	2000000	745	531
tt0111512	movie	Action,Comedy	102	1994	7.6	45225	0	768	146	11546543	77	2000000	483	147
tt0171804	movie	Biography,Crime,Drama	118	1999	7.5	96355	0	563	434	11533945	123	2000000	173	148
tt1767382	movie	Drama,Horror,Mystery	86	2011	5.3	22663	0	218	154	12555230	218	2000000	120	44
tt0405094	movie	Drama,Mystery,Thriller	137	2006	8.4	379988	39000	927	407	11284657	215	2000000	380	284
tt1630036	movie	Drama	130	2011	7.0	20393	10000	2300	175	34522221	34	2000000	690	589
tt0054997	movie	Drama,Sport	134	1961	8.0	80467	0	2290	167		100	2000000	654	491
tt0032273	movie	Drama,Western	119	1940	7.1	3393	236	2555	34		12	1614000	1000	760
tt0286244	movie	Animation,Comedy,Drama	80	2003	7.8	53815	0	29	312	7002255	167	9500000	23	6
tt0120321	movie	Comedy,Drama	89	1998	7.2	11540	0	3163	132	6719300	56	2000000	912	752
tt0305206	movie	Biography,Comedy,Drama	101	2003	7.4	49475	0	14412	226	6003587	180		14000	119
tt0381681	movie	Drama,Romance	80	2004	8.1	254099	13000	65	492	5792822	211	2700000	50	8
tt0245712	movie	Drama,Thriller	154	2000	8.1	235631	11000	318	361	5383834	157	2000000	85	79
tt0328538	movie	Drama	100	2003	6.8	85167	0	2186	545	4599680	126	1500000	1000	482
tt0039416	movie	Drama,Romance	118	1947	7.2	16019	0	1846	113		61	2000000	936	297
tt1399683	movie	Drama,Mystery	100	2010	7.2	141333	20000	34446	297	6531491	365	2000000	34000	248
tt0379557	movie	Adventure,Documentary,Drama	106	2003	8.0	35408	0	29	156	4581222	121		21	5
tt0029852	movie	Drama,Music,Musical	106	1938	6.9	2100	60	1833	29		10	2000000	480	392
tt0415978	movie	Comedy,Drama	91	2005	7.3	36194	0	1349	243	3885134	151	2000000	538	363
tt1645089	movie	Crime,Documentary	109	2010	8.2	74311	63000	13145	129	4311834	171		13000	125
tt3787590	movie	Drama,Music,Romance	96	2015	6.2	38093	0	3013	60	3590010	158	2000000	804	625
tt0165798	movie	Crime,Drama	116	1999	7.5	89633	0	675	346	3300230	167		251	147
tt0433387	movie	Action,Crime,Drama	116	2005	6.9	65205	0	50313	222	3335839	118	2000000	24000	23000
tt3268668	movie	Action,Biography,Crime	97	2015	5.4	6776	0	2739	22	2557668	39	2000000	1000	426
tt0290212	movie	Comedy,Romance	101	2002	4.7	11011	134	11327	172	2506446	108	2000000	8000	724
tt0090327	movie	Horror,Mystery,Thriller	98	1986	5.7	7031	0	901	74	7369373	65	2000000	265	194
tt0367027	movie	Comedy,Drama,Romance	101	2006	6.4	33280	0	226	206	1984378	160	2000000	71	51
tt1185616	movie	Animation,Biography,Documentary	90	2008	8.0	57281	0	56	156	2283276	231	1500000	56	0
tt0912593	movie	Documentary,War	102	2007	8.2	8385	0	446	55	1430185	79	2000000	393	21
tt3172532	movie	Comedy,Drama,Romance	102	2015	6.8	31356	0	11184	72	1477002	168	2000000	10000	1000
tt0925248	movie	Documentary,History	100	2007	8.0	6738	0	408	44	1134049	107	2000000	168	142
tt1518812	movie	Adventure,Drama,Thriller	104	2010	6.6	13812	0	3427	98	977600	200		991	962
